Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSMUSG00000032911,Cspg4,0.6277042804564965,1.8124128459131674,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006344172596575981,0.13043528001786245,-1.2241595258005762,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059764888430823864,0.10213836099794478,-1.5975293458156472,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003078349891189373,0.08604881764904407,-1.6794813264982906,0.000000000000000000000000000000000000000000000000000000004321537305502383,0.5413868112605175,1.2144178107504788,0.0000000000000000000000000000000000000000000898631696332527,0.20652855649529644,-0.3282243442847743,0.002861575545449761,0.5533331079901083,1.1835227099254375,0.0000000000000000000000016633927274597574
ENSMUSG00000042589,Cux2,1.1833524056948983,-0.5411194221472126,0.0000000000000000000000000000000000000000001154957190191742,0.7110262679722916,-1.483116161830663,0,3.8653070954412994,2.1810184650169884,0,0.16663768493964626,-3.4352904844544185,0,1.307313403238524,-0.34008192596613246,0.0000000018435481417616469,1.1709968640121662,-0.5067725858915931,0.000000000000000003845502358399303,0.8665517416214585,-0.9381377541710346,0.00000000000000000000000000000013585971841103327
ENSMUSG00000029154,Cwh43,0.21005049021123826,0.04998046736531947,0.34702581837465984,0.39005725728379287,1.5669948007176888,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000558694,0.061446147965045744,-2.0444290736265183,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003228204098898182,0.043461204853197384,-2.3554097552325652,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005001770010857619,0.11083258024035374,-0.9291689124034037,0.000000000000000000000000010163260684333933,0.40102632329183774,1.0828663406602386,0.0000000000000000000000000000000000000000000000000000001178556734061145,0.04873610618172812,-2.0946578878523554,0.00000000000000000000000000000000000000000000000580641366845945
ENSMUSG00000024087,Cyp1b1,0.09149772162599569,-0.7471372421873044,0.0000000000000004724173603387826,0.017979591885040388,-3.4094502286496717,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062102921204412305,0.018669478585249887,-3.3120520940556633,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006709408466402695,0.038874846552106206,-1.9928171575108267,0.00000000000000000000000000000000000000000000000008783057452037465,0.14405041408760672,0.013306152396057591,0.8939726128938599,0.023727390794767066,-2.660220883272844,0.000000000000000000000000000000000000000000000004336628711642334,2.5711267724653153,5.878367235308279,0
ENSMUSG00000019929,Dcn,0.19795049433499218,-1.1751032144894271,0.0000000000000000000000000000000000000000000000000001816872444345866,0.03088161383958326,-4.151341782170586,0,0.026916675436015614,-4.309720416555903,0,0.03144931406462524,-3.8261833010211017,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026685507620024965,0.5615091529179881,0.5188914021887506,0.00000009596115309181266,0.08354715068579953,-2.3533824045339955,0.00000000000000000000000000000000000000000000000000000000000016565414878182847,7.741908769795006,6.216621234867958,0
ENSMUSG00000022419,Deptor,0.23778531221971244,0.5515758365377486,0.0000000000000000000000000013393602218522863,0.23847930903074405,0.6634334507890554,0.000000000000000000000000000000000000000000000000000006739094737755089,0.11410132785839616,-0.7834861924228473,0.0000000000000000000000000000000000000000000000000000000000007084831994179432,0.031012518035949895,-2.6246411584310723,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013954263815562338,0.1667279737333275,-0.07541611500221723,0.35536061494834936,0.16676011276885586,-0.07474902201022271,0.3582032971278031,0.2751806970992698,0.6870236620773171,0.00000000000003662772586112984
ENSMUSG00000030772,Dkk3,2.8641641924143406,-0.7364104672099079,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011066100913906166,7.0295209939428736,1.0334345683250161,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035,4.535323868163399,0.03980291972946093,0.17067091589576652,5.057661216031884,0.210615496581124,0.00000014576415252453807,2.4453436147554704,-0.9122611225175414,0.00000000000000000000000000000000000000000000000000000000000000000715005530339971,0.2282508156736043,-4.380777884346734,0,1.826415296298177,-1.3174372277635755,0.0000000000000000000000000000000000000000000000000000000000000000000003746059297166857
ENSMUSG00000036766,Dner,3.8448076784296554,-0.06919836509764776,0.03910287489281059,4.875632477196091,0.4138708885867526,0.00000000000000000000000000000000000000000000000000007027382337836015,2.75157300644064,-0.688769164478904,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019886735384729376,3.4373663476606717,-0.24339482754294495,0.0000000032513528842013897,2.362618432385869,-0.8061063842682195,0.0000000000000000000000000000000000000000000000000000008350736498866429,9.114325762615243,1.333143099198476,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002238439232759512,2.1206149616634873,-0.9437861558900025,0.00000000000000000000000000000000000000007011792468931505
ENSMUSG00000043067,Dpy19l1,3.997485154486109,0.18598392973486222,0.0000000089451099973671,5.301149485142047,0.8545797736995735,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007929401739733979,3.92475941559627,0.17224021931037248,0.0000000007570987487355081,0.6680795258589488,-2.5627868196189616,0,1.9445208890584251,-0.9389191647218408,0.000000000000000000000000000000000000000000000000000000000000000000000001942435667474927,1.9045408470334861,-0.9676569375795989,0.00000000000000000000000000000000000000000000000000000000000000000000000012851010408488653,1.5809517371145951,-1.2189590473192853,0.0000000000000000000000000000000000000000000000000000000000000003751472933154389
ENSMUSG00000033308,Dpyd,0.31541562284147107,0.4561572442033486,0.00000000000000000000008414028870140059,0.09672354523341171,-1.643500930395977,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001922484997482083,0.07621859946696677,-1.9904767178640212,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016824468982014285,0.8611433705334537,2.3340460300495605,0,0.08240578012106992,-1.6385136223728087,0.00000000000000000000000000000000000000000000000000000000000000000942779842058043,0.20753112230352602,-0.25203229173489383,0.001374748559891333,0.7863154692491013,1.8215496676277896,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016603339784087894
ENSMUSG00000010476,Ebf3,0.17075949236589985,1.8781778469015178,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002896271373093509,0.02613699931436427,-1.6820070514730299,0.000000000000000000000000000000000000000000000000000000000000000008214936913800878,0.015769365406958644,-2.4380782818977327,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001039630171014112,0.019874219304728453,-1.87323345725201,0.00000000000000000000000000000004624180024568452,0.06324164520919319,-0.10227362722531286,0.5253840020397954,0.25565428109854654,2.2519664288234273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013039054177619884,0.06181164686463079,-0.12666278927925712,0.5626331536073864
ENSMUSG00000054690,Emcn,0.09108985659645931,-1.412085981554132,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000001355466743764875,0.04461602430732244,-2.666849529778907,0,0.04477049718987109,-2.6233601914841715,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008767303398392262,0.043461204853197384,-2.4427632694039914,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030150541722097,2.06812955924003,4.874253255872345,0,0.04778897019227733,-2.253346090227408,0.0000000000000000000000000000000000000000000000000000000000000000000028942611842453825,0.4475400970102595,1.1119091633458624,0.0000000000000000000000000008835231445280824
ENSMUSG00000026235,Epha4,1.416515247579865,-1.9270916368684765,0,3.3154866869122395,-0.6621502426220405,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001022849887952448,7.012564293645052,0.8456049370085228,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023847290503856906,12.695694971463404,1.7604320108065707,0,2.0023326960425867,-1.2964612120505778,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019600160767551103,2.6598070892331136,-0.8693039874345849,0.000000000000000000000000000000000000000000000000000000000001621585480848394,0.7708625575329436,-2.6576845635846547,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003330501309580019
ENSMUSG00000010461,Eya4,0.31432798276270735,1.1458072399494081,0.000000000000000000000000000000000000000000000000000000000000000000000000010828844249758799,0.24938359855361575,0.8191362470128478,0.000000000000000000000000000000000000000000000000040126473942771324,0.07667174215107478,-1.4153604939385511,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003327598636981078,0.05023154329766532,-1.8847190134502343,0.000000000000000000000000000000000000000000000000000000000000000013361748867682999,0.11530421171979163,-0.6078904093664432,0.000000041794335498152584,0.031747917260603824,-2.5063887244040406,0.000000000000000000000000000000000000000000000000000000000000005046173555196634,0.3007374357067613,0.8556378869466505,0.0000000000004632768034871284
ENSMUSG00000021743,Fezf2,0.49936275116238066,-0.7076621283366669,0.00000000000000000000000000000000000000000000000000000000019340009901289783,1.769241784798766,2.2660878069990438,0,0.36613928875926965,-1.2950304611614576,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021704140319730724,0.4396352028617404,-0.8629706969877973,0.0000000000000000000000000000000000000000000000000000000747641547207755,0.45993923788504143,-0.7708340701399412,0.0000000000000000000000000000000290039218257088,0.011028223890525537,-6.169696140058546,0,0.07072678823933715,-3.469475075489237,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006342848138765765
ENSMUSG00000034037,Fgd5,0.09272131671460485,-1.3415370994242632,0.00000000000000000000000000000000000000000000000000000000000000000000006402048678482294,0.051608087818171486,-2.4005882146595807,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048094111578127425,0.05029883793598877,-2.403315553846439,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023638391266065943,0.026644557749196388,-3.11600326595981,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019242643701759212,1.7704466636088783,4.33601380626803,0,0.11228737052171457,-0.9545611027008358,0.000000000000000002453718259822542,0.6894375996439588,1.8508096850116584,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000016680306962539523
ENSMUSG00000034295,Fhod3,0.5810717120795031,-1.8944665295330338,0,2.4476384230537622,0.5506328984956217,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000010982794144722463,3.2855563453935153,1.226740302772927,0,0.3854724953059969,-2.4238782318614485,0,0.8170309517430111,-1.2723111936097613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009376784120732905,2.0977018594190544,0.1629418625697583,0.0009730085287574685,0.17592545646087224,-3.4731858715181168,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007967644296167866
ENSMUSG00000026841,Fibcd1,0.12072804874276995,-0.5806842314791227,0.0000000000000000007260632114359149,0.0508589381562948,-2.091496320776491,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038545688761304387,0.07250282945728112,-1.4939215665951817,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001196418140131058,0.68205699877656,2.6442785470971026,0,0.10029230603882153,-0.8068752328618798,0.0000000000000011127477825638271,0.5072982989641748,1.8063627468850625,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008284405470428532,0.02199068205760903,-2.9670449208829863,0.00000000000000000000000000000000000000000000000000013867500875251902
ENSMUSG00000075324,Fign,0.2724538397303052,1.82115052902644,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070633758206657495,0.04028760403870161,-1.7754600225114703,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005596166886261171,0.01885073565889309,-2.912750406425149,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014444363274421167,0.010046308659533064,-3.5805054680548314,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005318613974433414,0.05685360023856762,-1.0081712856552931,0.0000000000000000012616244605666794,0.5353701415946034,2.765120967084108,0,0.12718935027914413,0.21491603358558464,0.08638318343558388
ENSMUSG00000041559,Fmod,0.0681134599325763,-1.9092170152661976,0.000000000000000000000000000000000000000000000000000000000001262429003677431,0.013900888170378448,-4.451617002219881,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017876321221709342,0.017310050532925867,-4.087386906844816,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008943523542627082,0.009172716602182362,-4.7330745483972025,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015816730995929593,0.2015428188232369,-0.16169894185407552,0.30477133055272937,0.011362412493268735,-4.359038940793149,0.0000000000000000000000000000000000000000000000000000000000000000000000020764859082094317,4.764251550643081,6.9648447590512506,0
ENSMUSG00000026193,Fn1,0.4147987350385035,-1.317677003700748,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021152587064662462,0.2050172908002522,-2.560466025357805,0,0.2143364895830873,-2.4549075967211165,0,0.12601565427283865,-3.019996961210238,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009412374463847913,6.77132766886311,3.8595896520266386,0,0.18681142893344774,-2.3940768228620435,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004321738993334903,5.633180663297795,2.937281548924698,0
ENSMUSG00000021250,Fos,0.08837075639955008,-0.645195778317782,0.000000000000000000000018855955127710405,0.15082879859117215,0.3115335465431768,0.0000000017960960419487351,0.20427672199588956,0.975528694553645,0.000000000000000000000000000000000000000000000000000000000000000000000000000000015356749015952793,0.05438110557008115,-1.3467672853765271,0.00000000000000000000000000000000000000000000000001794129058682976,0.10444453526972816,-0.3317008083965929,0.00029221268836983523,0.058817194082802865,-1.1924365051709147,0.00000000000000000000000000028298969981814063,0.0505191344566694,-1.3810091274306568,0.000000000000000000013199643809414291
ENSMUSG00000029563,Foxp2,0.3126965226445618,-0.5768946279430862,0.000000000000000000000000000000004785589374402065,0.8475379841364872,1.5923547966674785,0,0.03579827204453255,-4.016092398823785,0,0.028391741863897788,-4.096896473045561,0,0.19451596935554877,-1.238292801575124,0.000000000000000000000000000000000000000000000000000003219011964539186,1.459067439576803,2.0048603640755336,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012906549871261353,0.5045970018083802,0.20676039869417873,0.016828891415002063
ENSMUSG00000070880,Gad1,1.8396072382189417,-0.5311650649166776,0.00000000000000000000000000000000009893435630054354,5.254036295295135,1.8580081843900456,0,1.5017148551339352,-0.9347305317140648,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004143846068999561,1.9909162987022482,-0.3744442572685249,0.0000000000009095431454885254,1.3168954706944624,-0.9882933776235006,0.000000000000000000000000000000000000000000000000028688880153224247,0.24128417118058904,-3.4765739662989263,0,0.3197564039728016,-3.0257876491157183,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000372299801754283
ENSMUSG00000026787,Gad2,1.0314906596975175,-0.29444606161135034,0.000000001785233235475311,2.784839009749589,2.1766938120885997,0,0.5865478903094042,-1.3023457579465143,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003128380000848004,0.45972782018080655,-1.5175676733877181,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032891974698894696,0.5857837238063652,-1.1221148662361897,0.000000000000000000000000000000000000000000000007225765770736917,0.23359783331749548,-2.4741883863005047,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006063610619511295,0.1527460888866357,-3.049475565337856,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005594866542066447
ENSMUSG00000036390,Gadd45a,0.31419202775286187,-0.9533108550297607,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000019782447638475394,1.3527145727953303,2.44915066849638,0,0.16748153604631938,-2.049523104872428,0,0.29396372729851095,-1.0033120174114813,0.00000000000000000000000000000000000000000000000000000000000004602475075965153,0.30950077882680915,-0.8990193743856638,0.0000000000000000000000000000000000050540748614514016,0.21154138553644442,-1.4632335102978404,0.00000000000000000000000000000000000000000000000000000000000000000000000009414086889889552,0.30608652053158514,-0.8906761731891338,0.0000000000000000001814352863017228
ENSMUSG00000024064,Galnt14,0.1929201589707101,-1.3946371303590124,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038754733392275676,0.859108184469916,1.5417636347751833,0,0.22575568522260908,-1.2377187142942863,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002856388454708459,0.529396786754525,0.25297559803784253,0.00000078520599288765,0.17982346592310994,-1.399368782953889,0.0000000000000000000000000000000000000000000000000000000000000000000000000000012291011867386436,0.7021302543634592,0.691791130802863,0.00000000000000000000000000000017621360184785283,0.04873610618172812,-3.2529805777486756,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004998099496804632
ENSMUSG00000038860,Garnl3,1.2929321436303403,-1.2381113910790285,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020284615858722157,5.371569553358455,1.639866100171702,0,2.7493072930201,0.000989015867812304,0.96985867579017,0.4782916513995089,-2.6581244227564333,0,1.5950948291652063,-0.8318074341301827,0.000000000000000000000000000000000000000000000000000003626437216139035,1.7173952294972952,-0.7183670491459975,0.000000000000000000000000000000000000000347361740260711,0.5182668852495966,-2.4528444518639767,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003414482702650868
ENSMUSG00000020932,Gfap,6.120014768193457,2.638886919345768,0,0.5213249258148516,-2.196879629810616,0,0.24968161894351185,-3.2806917503386064,0,0.6966896657371843,-1.5253751075484332,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012149583798719904,2.55521798825023,0.49624060196560116,0.0000000000000000026557530150946346,0.9216921663657404,-1.0711213251339535,0.000000000000000000000000000000000000000000000000000000010997777575245948,7.039989972226459,2.0890346499270405,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001745457654107418
ENSMUSG00000022103,Gfra2,0.6554391024649706,-1.452858399056837,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027365028137606216,2.215984699831228,0.7068248374442936,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018498947065877576,2.341478877322894,0.804604326335143,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052077244483464064,1.171050152878615,-0.4945699105566259,0.00000000000000000000000000018893338391080635,1.1849823420510441,-0.4611927783095122,0.0000000000000000058141138400326015,0.38665621337388023,-2.126907857051009,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014622635082613182,0.5307480831741855,-1.6288737424180333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000017362587758536718
ENSMUSG00000046352,Gjb2,0.14302467035742567,0.08976023704281033,0.26672140114968684,0.013567932765099922,-3.7507951242192963,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022720312199632693,0.016403765164709854,-3.428049926398436,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006202257445658959,0.00742553248748096,-4.307983354242638,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007890492149836296,0.11498480947126036,-0.2557870214417539,0.05259021147474703,0.033753048877063006,-2.075805248343297,0.00000000000000000000000000000000005371228298524329,2.3333896691398124,5.663302973954537,0
ENSMUSG00000056966,Gjc3,7.321041325168265,3.4618657766004897,0,1.0181776293417315,-1.0561777485507264,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011192385108048908,0.36713620266430724,-2.6529875580655755,0,0.2627328112482234,-2.923033148311311,0,0.8154339405003547,-1.2103873871864397,0.0000000000000000000000000000000000000000000000000000000000000000010419275504932532,1.0563701732712492,-0.8202422399475313,0.00000000000000000000000000000001426710315473654,0.20148219506836382,-3.214328935524273,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000376683436966484
ENSMUSG00000021318,Gli3,0.9526367539871499,2.0802862482972664,0,0.21925113437590918,-0.8722559636517668,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022683271387990727,0.21923043057145378,-0.8520384116018336,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022671447925785296,0.142613903362502,-1.393622630796009,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006796005733373609,0.31780523728862237,-0.15000421330145874,0.02369037655506968,0.1944977667965413,-0.8943182730848078,0.0000000000000000000000000000059411866960664656,0.41485124530300277,0.25611685918675886,0.0030325505180037035
ENSMUSG00000109372,Gm19410,0.07776626563160406,-0.7457480681432207,0.0000000000006518679369688879,0.23465032187004098,1.6010917220556244,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004859867282126063,0.12289229593009149,0.022679670189183376,0.7979563463468351,0.029920527964261517,-2.1366668463681293,0.00000000000000000000000000000000000000000006531387662188679,0.0811281711269448,-0.6151784565858636,0.000059722290624908025,0.010694035287782339,-3.55818425071651,0.00000000000000000000000000000000000000000000000000005522519801630188,0.01723593999109897,-2.8195495292473347,0.0000000000000000000000060044373196908556
ENSMUSG00000097789,Gm2115,0.6574784276126525,0.5119868068882749,0.000000000000000000000003614993440428312,0.20085534823427062,-1.601274967279071,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005349811076020438,0.15252782747075516,-2.0079767819570953,0,2.1992680043803903,2.9197129356039584,0,0.3912677544508165,-0.3617709140076958,0.0000055835459871811795,0.13701732712471124,-1.9259902040911847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000005541847095822202,0.31856771845617404,-0.6544498048930734,0.000000006021338596121518
ENSMUSG00000036402,Gng12,3.9534357312961794,1.5058882217241196,0,2.170702764713348,0.35246261546785507,0.000000000000000000000000000000000004654092622224479,0.8492800185552267,-1.3558855397458092,0,0.7792441151568255,-1.329458782358483,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016560190844868541,1.7199811083409362,-0.09837235280824863,0.05496388019429002,0.787682536665718,-1.278348869125733,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025109975665069684,1.5215174612832194,-0.2783733185575531,0.0000529305964345609
ENSMUSG00000052229,Gpr17,1.3350781966824334,2.605432166983617,0,0.286591365093491,-0.6816808251699602,0.000000000000000000000000000019919602077630702,0.17409741923429628,-1.502641775949757,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010888171421592552,0.1441426894628657,-1.6184580487663243,0.00000000000000000000000000000000000000000000000000000014055110404185309,0.22613679196014536,-0.9112981107101068,0.0000000000000019821103705451768,0.32650226488010453,-0.35378286127345304,0.0009837205492078743,0.03744359377376673,-3.487750911019365,0.0000000000000000000000000000000000000000000000000000000000017627444997738222
