Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSMUSG00000042589,Cux2,3.872562883092621,2.0918258944051624,0,1.3561700010693574,-0.29711758605895705,0.000000000038714694387883016,0.4651256771627384,-2.0292377853198102,0,1.0419649693800417,-0.6818142633347318,0.000000000000000000000000000024529021059792884,0.1435388165753665,-3.6450813215258084,0,1.2980383435582796,-0.3506709613366876,0.0000000007382442272319278,1.4351293600714303,-0.20201202920093875,0.0000313083410520702,1.1970393868132174,-0.4735779506630501,0.0000000000000003164899503697457,0.8644781217385323,-0.9410887490306636,0.0000000000000000000000000000003637043315730758
ENSMUSG00000029154,Cwh43,0.06515130607287338,-1.931734065707702,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007565009749982179,0.12498268094345785,-0.7801396191927528,0.00000000000000000000000000000029909651582385414,0.534857239131818,2.0671149449888317,0,0.31998723272655666,0.7089434528632348,0.0000000000000000000003491248895707501,0.043038752019408134,-2.3630208228344807,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000653002241612869,0.11100153374233107,-0.9261331243333162,0.000000000000000000000000030018040954120154,0.08043497888305952,-1.4337025839728859,0.0000000000000000000000000000000000000000000000000000000000000000000011994780004803713,0.41427048881399514,1.1382875338016354,0.00000000000000000000000000000000000000000000000000000000000002182464100558679,0.04853210508005795,-2.0994283843444603,0.000000000000000000000000000000000000000000000036918352662205657
ENSMUSG00000024087,Cyp1b1,0.016816340063057288,-3.4409524482760103,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009993915615101244,0.089469548681659,-0.7457324721129965,0.0000000000065890133861269605,0.011062582914880737,-3.9564357990762,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017172683844353785,0.090378073365516,-0.6953250506618796,0.000001018599018495695,0.03433942980271926,-2.169148253204393,0.00000000000000000000000000000000000000000000000000001600028747297169,0.1485414110429445,0.06105596724577156,0.621082743460036,0.04327495939907296,-1.8246608163238873,0.0000000000000000000000000000000000000000753855902617077,0.024212766760145433,-2.6318950511417643,0.000000000000000000000000000000000000000000000007209431398401586,2.594041016529098,5.852736352213828,0
ENSMUSG00000019929,Dcn,0.026137397126580468,-4.325556092613285,0,0.17266053254355246,-1.3340998006443927,0.0000000000000000000000000000000000000000020300136950757276,0.0259784250473042,-4.236585917758251,0,0.22228120746653937,-0.9074771732888243,0.00000000000016165447292360012,0.03205013448253797,-3.791017319751205,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004983224492051293,0.5893113496932504,0.5959197408910959,0.0000000007993242085324886,0.045626859366413884,-3.2754184031947977,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001123914767828654,0.08789566015669233,-2.2800534106915418,0.000000000000000000000000000000000000000000000000000000000027773153639603165,7.816095523143334,6.184440398973246,0
ENSMUSG00000022419,Deptor,0.11560032626204524,-0.7492669817907123,0.000000000000000000000000000000000000000000000000000009025765073089267,0.17972391796578868,0.04236136238046084,0.5077812676913415,0.27842905313857136,0.8794508209513618,0.000000000000000000000000000000000000000000000000000000000000000000000000003195587225834667,0.32068513290698536,0.9611294221214197,0.00000000000000000000000000000000000000029107048004017854,0.028387261970247917,-2.746393198162181,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007575024204802748,0.1689294478527604,-0.055014015158455276,0.511754704349568,0.1385269080763803,-0.3703885184268687,0.0000001875630987660125,0.17380122989474256,-0.010878183644840611,0.8946953982272408,0.2802729068373347,0.7144582824938406,0.0000000000000050546174061072205
ENSMUSG00000030772,Dkk3,4.619496662007731,0.07441096734705566,0.011581353195271498,4.024952459770949,-0.16119765386629048,0.000054820466269507684,9.040616215146299,1.419664965292649,0,1.6376227733759328,-1.5042447818843176,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004218615306219395,5.126419010481948,0.23142004755287227,0.000000014105196495896896,2.4297361963190136,-0.9211871406455914,0.000000000000000000000000000000000000000000000000000000000000000003321109228309406,2.4944251053617816,-0.9013770827662551,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000012398087256643344,0.21957330952351065,-4.437604706676064,0,1.7884080722001356,-1.3475400843912146,0.000000000000000000000000000000000000000000000000000000000000000000000016572819072481146
ENSMUSG00000036766,Dner,2.494199558152657,-0.8466511844316957,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006585189526441039,4.252942844788685,0.10025954489957112,0.00875595244643542,3.1677519728734334,-0.4049322513386575,0.00000000000000000000000000000000003410816414533551,2.2420043296271825,-0.8806408116199054,0.00000000000000000000000000000000000000000000000000000000002595174451309329,3.3162732008146074,-0.29879339343909384,0.000000000001425875493902002,2.3022300613496887,-0.844466306505705,0.00000000000000000000000000000000000000000000000000000000007368105245131127,9.26977853127751,1.4384152967148236,0,9.058891585658795,1.3239161273333873,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020944483126830048,2.016508966076408,-1.0172979867205105,0.0000000000000000000000000000000000000000000010730758689019435
ENSMUSG00000043067,Dpy19l1,4.131438426691914,0.2704396598735772,0.0000000000000000000013842013103880256,1.8580627763493656,-1.0443977868133196,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018496003992385592,6.522076271086597,1.1594920113520506,0,7.602226665409774,1.1994647427190066,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015459241019877735,0.6618352770644091,-2.569996822592862,0,1.9498082822085852,-0.9341364668454474,0.00000000000000000000000000000000000000000000000000000000000000000000006666728674281497,2.332144007615258,-0.680161875736522,0.000000000000000000000000000000000000000000000000000010548364439278863,1.8932393516015087,-0.9769726366182763,0.000000000000000000000000000000000000000000000000000000000000000000000000002072386408511524,1.6015594676419125,-1.1992817898886003,0.00000000000000000000000000000000000000000000000000000000000035620933668483376
ENSMUSG00000033308,Dpyd,0.07735516429006352,-1.9462064173342155,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011763098015969517,0.20935089570905735,-0.25172397429914994,0.000011982823619449668,0.10366510282034308,-1.4180655922010352,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027425863444378254,0.44979666628629394,0.9686073897155854,0.0000000000000000000000000000000000000000000000003716049100440146,0.8921383862746463,2.382847067912885,0,0.08317024539877284,-1.6238338361948863,0.0000000000000000000000000000000000000000000000000000000000000005016648458597948,0.0870202987916141,-1.5869303465942943,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000023811651213826556,0.20862781222097915,-0.24410205326072232,0.0018198810917074363,0.8007797338209562,1.84855610137706,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011008425636449303
ENSMUSG00000010476,Ebf3,0.011915578101823449,-2.8370035410755783,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003710725834220489,0.16775540377811063,1.627799045608179,0.000000000000000000000000000000000000000000000000000000000000000012224963544413578,0.023989646096314408,-1.6937933224334722,0.00000000000000000000000000000000000000000000010514177395686797,0.16470444258117203,1.438092673016806,0.000000000000000000000000000000015276149174696117,0.019001151157504653,-1.932716566902326,0.00000000000000000000000000000006008733502037046,0.06278220858895693,-0.11329763366342549,0.4783982127435045,0.02681165962768651,-1.4203230669374811,0.00000000000000000003260320710091409,0.2540682101133069,2.2428441034217226,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034302623096873333,0.061271782663573165,-0.13927620047605327,0.5124104364923796
ENSMUSG00000054690,Emcn,0.045067791368993526,-2.5895364163666503,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006610439729096378,0.10026083196563103,-1.2103830952815038,0.00000000000000000000000000000000000000000000027664178321367214,0.04201295533965942,-2.609416611845501,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028847242198221444,0.0851438220123008,-1.403662475345783,0.0000000000000000000000000000000003871576949675216,0.04029159763519059,-2.546806914850781,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006737761414099305,2.0879938650306706,4.877703278362773,0,0.044450909382743424,-2.39921961194693,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018635701860382517,0.049088896993171566,-2.214991552711191,0.00000000000000000000000000000000000000000000000000000000000000000002598765938960203,0.45074192593103823,1.1217067863321248,0.000000000000000000000000000714804042511885
ENSMUSG00000026235,Epha4,7.264755000612537,0.9042690763769325,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003227837159421359,1.6659779338946634,-1.6184724299347002,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008628510469020909,3.8076416003544,-0.36747223428116094,0.00000000000000000000000000001856224565388914,1.3783528563466727,-1.8425474148475702,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005295537103281943,13.062490167422386,1.7986758462383736,0,2.0174447852760697,-1.2843938972932758,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008194926924790868,2.31732703782101,-1.100252093222412,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028409476802960347,2.7124932406091693,-0.8401921883859025,0.0000000000000000000000000000000000000000000000000000000023114895121856245,0.7789402865349302,-2.641548132372302,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017211839791179828
ENSMUSG00000010461,Eya4,0.06101929108595073,-1.762081751692572,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005664719676992493,0.3115737791808651,1.0286328618594405,0.0000000000000000000000000000000000000000000012119180467991753,0.06600260143597383,-1.569056213104015,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000027661104385568623,0.28090482262254973,0.7788504621513286,0.00000000000000012589515467930654,0.042580892955371874,-2.1226054343102265,0.00000000000000000000000000000000000000000000000000000000000000000000000008249982296294932,0.11100153374233107,-0.6647818829424819,0.000000003432957200378006,0.6291332412636965,2.3757569429079,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006727539827073155,0.028856311070310312,-2.645189685667215,0.0000000000000000000000000000000000000000000000000000000000000000001157557545969539,0.3008990514963593,0.8555428697672487,0.0000000000008541375984650289
ENSMUSG00000021743,Fezf2,0.40887729696176434,-1.096637972485342,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016653810291243527,0.7185032615619195,-0.094238745949008,0.05865449655502874,2.2808808594164214,2.4779024242497725,0,0.32591938426020056,-1.2809089468790158,0.0000000000000000000000000000000000000000000000000000000000000000000000015170455628504896,0.43496611083444386,-0.8757404167942049,0.0000000000000000000000000000000000000000000000000000005462166928336006,0.4686012269938641,-0.7420739572875714,0.000000000000000000000000000008363148089028814,0.44004048388948647,-0.856008187498642,0.00000000000000000000000000000000000000000000000000255844798091356,0.011940542511852543,-6.059252061528814,0,0.07097820367958475,-3.463059289972573,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025172635616529883
ENSMUSG00000034037,Fgd5,0.04891152624054948,-2.423027686251571,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008515792841871855,0.09319744654339479,-1.2795461091725784,0.000000000000000000000000000000000000000000000037916707981842627,0.04474752639727039,-2.473758708526169,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013627289267654866,0.09351862417744514,-1.2240393313565705,0.00000000000000000000000006245675629967316,0.02403760086190348,-3.257491333444386,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024770880669022202,1.7905874233128798,4.349666805273248,0,0.07549598895164358,-1.5758320142029953,0.0000000000000000000000000000000000000000000000000000005875601470031869,0.11111338170751671,-0.9706940592577835,0.0000000000000000006356364772003506,0.6745962606128055,1.8118628660130693,0.0000000000000000000000000000000000000000000000000000000000000000000000000004211850984991101
ENSMUSG00000034295,Fhod3,3.3990147469169276,1.2757083987379556,0,0.7381237766236868,-1.4698259782962928,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006920732827897798,2.9630320396059213,0.8529605830819575,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005822916782122587,0.5380810391105239,-1.8835438944301064,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026150856826405443,0.38002302315009306,-2.4383661925032216,0,0.8258773006134953,-1.2554062914639623,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011294758389990143,1.2933097920407728,-0.5960019044341778,0.000000000000000000000000000000000000001638677862765846,2.096228574303002,0.16194254821231424,0.001005845395565984,0.17168232172070502,-3.5072385070026195,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002356825205972269
ENSMUSG00000026841,Fibcd1,0.07303096255956308,-1.4639941385952535,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024653840495906045,0.1593185823015507,-0.1083344964899271,0.1426336761262791,0.027718606629420273,-2.869564532881344,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007935897403143232,0.07293056885479862,-1.2761688315775368,0.000000000000000000000000000015152350831873404,0.6771735557096237,2.5858560007053173,0,0.09676226993865011,-0.8599603685651629,0.000000000000000040663877087214014,0.11171524844869378,-0.6603844032508599,0.000000000000007455800053628906,0.5038245576528892,1.7958826269017636,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008112246281633818,0.02183944728602608,-2.9749656769163035,0.0000000000000000000000000000000000000000000000000012203072813069381
ENSMUSG00000075324,Fign,0.019891327960302047,-2.8072933233296093,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298664859869796,0.06827939241495029,-0.7662612694429582,0.0000000000000000012944221166091506,0.0381596961221167,-1.7359334711268462,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028604925425827116,0.5680907468689578,2.867266464890593,0,0.008928251748707006,-3.7394574455197653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031381795968341223,0.057280674846625655,-0.9961679472967284,0.000000000000000005127209399784651,0.045156479372945695,-1.3778884406669327,0.00000000000000000000000000000000000000187641952854195,0.5383194582426855,2.78191521668474,0,0.13043003240265574,0.2526819233952087,0.04380961473882417
ENSMUSG00000041559,Fmod,0.01758508703736848,-4.037320791932452,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005029913662385153,0.089469548681659,-1.433542601761478,0.0000000000000000000000000009457733244495321,0.012678465812559945,-4.413952019976994,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003766880219173939,0.042222960915936046,-2.47746163024264,0.0000000000000000000000000000000000018995133507654716,0.008928251748707006,-4.762004775202796,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010770835046729617,0.21876687116564375,-0.03479512434383647,0.8696568010992368,0.016463299771386452,-3.886218442173857,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013730836027256064,0.011277179038971845,-4.37071839683351,0.00000000000000000000000000000000000000000000000000000000000000000000000040473634556183643,4.7931520279692235,6.8725798387057955,0
ENSMUSG00000026193,Fn1,0.21563352629428886,-2.4226160751420704,0,0.47815195205526967,-1.04740942030421,0.000000000000000000000000000000000000000000000000000000000000022730487608239563,0.19427884377481563,-2.497280977408626,0,0.3468563896730614,-1.4817627527819845,0.00000000000000000000000000000000000000000000000000000000000000000051051100410987174,0.11881442711740862,-3.098832383613781,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003854104130403245,6.834523006134956,3.8681643547214732,0,0.2217841669202489,-2.1795837697874023,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007072212138510729,0.1933704523447231,-2.344329715827175,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003774085208308782,5.636397353735231,2.93038706937706,0
ENSMUSG00000021250,Fos,0.21111713782021063,1.0265811427145768,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000001049593086914253,0.10438114012860217,-0.34972253130529163,0.000001627533424555737,0.1776228200602761,0.5819919992658447,0.00000000000000000000001048738616301748,0.0771179699373708,-0.7865852686267485,0.00000000000001914892496791643,0.05494308768435081,-1.3262477186554755,0.000000000000000000000000000000000000000000000031854298549271753,0.10420552147239243,-0.33483974001517947,0.00029377545130365403,0.08255168885366636,-0.7059772721929387,0.000000000000000038864143960385503,0.05903934908638202,-1.187369116935903,0.00000000000000000000000000026462477412820364,0.05035205902056013,-1.3847317196205502,0.00000000000000000002999733190575017
ENSMUSG00000029563,Foxp2,0.035938921049048146,-3.983649540230981,0,0.2427057713140618,-0.9427502352157302,0.00000000000000000000000000000000000000000000000000000000008753610274311123,1.0370239242567414,1.7803048937406418,0,0.3681423451761366,-0.27359966175376105,0.00015034031222747087,0.027242614310157277,-4.148417191070235,0,0.20096779141104254,-1.1888350241972077,0.000000000000000000000000000000000000000000000000036612358950134067,0.42146047414749316,-0.0687588410983695,0.25737865585896236,1.4786371810510732,2.032463042171185,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007643505277515536,0.5047338928326027,0.20700309724441746,0.017790451299271804
ENSMUSG00000070880,Gad1,1.095560531765235,-1.4409861920511071,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014820609697256117,1.425430419237396,-0.9029265002317801,0.0000000000000000000000000000000000000000000000000000000000000000010105362270351337,1.0109212005250003,-1.5035640456085682,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018227059042354973,0.8821458280618705,-1.5785973796853872,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026810494218992792,1.8078565143471597,-0.523381984028134,0.00000000000000000000048449262365248055,1.2168098159509178,-1.1058655688686991,0.000000000000000000000000000000000000000000000000000000000001754492431984041,15.452923545416793,3.824749103923488,0,0.17479627510406362,-3.9443379821788573,0,0.30635891331786586,-3.0866274191053344,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037177573386666844
ENSMUSG00000026787,Gad2,0.3680376139514823,-2.0270369626350604,0,0.6790660262877671,-0.9352991708047488,0.0000000000000000000000000000000000000000000000000000035359530720492004,0.39352963492710574,-1.8484175065326758,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003298100604431499,0.3960583523932844,-1.6965185051914464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020473930404834952,0.3349239053425218,-1.9845925971423966,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030421810893335325,0.5330015337423303,-1.2621008738295654,0.00000000000000000000000000000000000000000000000000000000059884582102940146,8.700148359187537,4.4422622015314746,0,0.15788050654560584,-3.045441521372319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009778204015622769,0.14559631524017386,-3.117531432165823,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008102451479140172
ENSMUSG00000036390,Gadd45a,0.16845168074593958,-2.0191336590350195,0,0.20228751028682113,-1.581905199022011,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003570758434385001,1.7976075743259012,2.730164581513742,0,0.5523879928093121,-0.015086620778589799,0.8401439808243586,0.2976083916235669,-0.9805237547601724,0.0000000000000000000000000000000000000000000000000000000038713504704241586,0.3103512269938644,-0.8941973388641782,0.00000000000000000000000000000000002946482159466382,0.3854764046471771,-0.5813455835869683,0.0000000000000000000005648683845803138,0.2089594939574195,-1.4819420157632597,0.0000000000000000000000000000000000000000000000000000000000000000000000000008871003702286431,0.3130320777663738,-0.8570689617702354,0.000000000000000005724810296259831
ENSMUSG00000024064,Galnt14,0.22802957125505682,-1.2050395840565216,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002628156508759519,0.17658463555590592,-1.4736782538718705,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008846821337527185,0.9094934740245207,1.3866748193067757,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048664990447115454,0.1608659915888142,-1.557745361083408,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000028551385087176116,0.526080064577659,0.241190070602759,0.00000405741479745246,0.17896165644171744,-1.4055414686290943,0.000000000000000000000000000000000000000000000000000000000000000000000000000003492571982354543,0.7791844591800474,0.900289949623152,0.0000000000000000000000000000000000000000000000000000000000000000000000005947499535095225,0.6985217369433737,0.6839563196612569,0.0000000000000000000000000000005813887200045953,0.04853210508005795,-3.2575671124383043,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012884369973653242
ENSMUSG00000038860,Garnl3,2.801602254505344,0.03699868118721783,0.21923191929082922,1.5690525894895329,-0.8898298606002607,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019462006060877165,6.610949830458954,1.8346527978768656,0,1.1403688948204875,-1.328177468551294,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003192697007525906,0.46541373859285495,-2.6914959392526945,0,1.594150306748463,-0.8320516869214554,0.000000000000000000000000000000000000000000000000000014659151195449097,2.5993198439051866,-0.0889224165570961,0.044744017320362,1.697547127101703,-0.7362222918769101,0.000000000000000000000000000000000000000002814459321327234,0.508373800713607,-2.4798233157416494,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000227123531057408
ENSMUSG00000020932,Gfap,0.2357170409981687,-3.341079411136803,0,5.629910591823516,2.0528767614274774,0,0.5121105798798723,-2.08898936010229,0,6.033347059806069,1.945041772749846,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026956,0.584914954306318,-1.7815405401276243,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004995070013130642,2.543326687116559,0.48816238215713015,0.000000000000000015102059142416688,0.688871500434156,-1.534254405465091,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002143948551934346,0.9144465473660406,-1.0833425004167543,0.0000000000000000000000000000000000000000000000000000000003156471794016985,6.775688520489592,2.0207410514453445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001585327766809984
