Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSMUSG00000029154,Cwh43,0.103043552362473,-1.1565839274718863,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045888832182988346,0.06409385764774302,-1.963532344947874,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004513099541876956,0.5242216541090275,2.0417275332812297,0,0.32848970233083785,0.7523221488243377,0.00000000000000000000000025503375146901245,0.0429691248376704,-2.367854911449033,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010265616902774375,0.1107065581429807,-0.9309393959797458,0.000000000000000000000000007645566679986381,0.4093414945262974,1.118571503569879,0.0000000000000000000000000000000000000000000000000000000000031844585921815703,0.05072409705470321,-2.038272688985445,0.00000000000000000000000000000000000000000000003011605963279635
ENSMUSG00000024087,Cyp1b1,0.061203720698515846,-1.4185621735594283,0.000000000000000000000000000000000000000000000000000029312891420403776,0.01755737484901355,-3.3849190799301505,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013427694755712535,0.011341043840333393,-3.930362235074168,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035501981608681305,0.09517954764188503,-0.6181739373843436,0.000010052482965425266,0.0357701091580607,-2.1115095316619894,0.00000000000000000000000000000000000000000000000000020394898365250383,0.15090548127270856,0.08570761093174806,0.48463694284149667,0.024137260985799446,-2.6367416680204823,0.000000000000000000000000000000000000000000000004133837478508792,2.523378069571902,5.8518007959956195,0
ENSMUSG00000019929,Dcn,0.1007383274774065,-2.2557718212924387,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034862962441494305,0.02558090636603587,-4.365035556398937,0,0.025336374536915028,-4.282772959932092,0,0.2281560275603309,-0.8691982803003189,0.0000000000008524271924929896,0.03172066283828025,-3.808797954484597,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012609783612367944,0.5943697919895476,0.6105451598677111,0.00000000022131048241265,0.08762156385255963,-2.2849000275702593,0.000000000000000000000000000000000000000000000000000000000012674736149085131,7.587625276665604,6.182408976358445,0
ENSMUSG00000022419,Deptor,0.16332518310696226,-0.1258794510638439,0.012457663666255978,0.1145005144723303,-0.7691415047197601,0.0000000000000000000000000000000000000000000000000000000037056804825929616,0.27568388484214684,0.8674040090000585,0.00000000000000000000000000000000000000000000000000000000000000000000000001451386679273047,0.3205867074002842,0.9621322991187271,0.00000000000000000000000000000000000000006668909737357917,0.02924600119841441,-2.7056409075701637,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004340487655689583,0.16749551304053276,-0.06831436494273602,0.4072967224831726,0.1719366535974755,-0.027585847118622997,0.7369008617711433,0.27752494480504286,0.7007152121726803,0.000000000000006103793002484153
ENSMUSG00000030772,Dkk3,3.2493297367454996,-0.5470556275863121,0.000000000000000000000000000000000000000000000000000000000000008460196405227957,4.582569230080972,0.0592873652048973,0.04271091454901374,8.945067354959129,1.4116083663368595,0,1.703954428722411,-1.44650973391875,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012442251399861868,5.101402485963424,0.22391324118359313,0.00000003294146208688515,2.44160602152228,-0.9146206809860347,0.000000000000000000000000000000000000000000000000000000000000000003002783326173734,0.23046124530277004,-4.367966628416909,0,1.9041942641455252,-1.2569392254688876,0.000000000000000000000000000000000000000000000000000000000000000006285375883795306
ENSMUSG00000036766,Dner,6.4923201050570665,0.9470183457162731,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018538315240316977,2.609818816266272,-0.7727420346627154,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000038251463435816346,3.300002458731904,-0.3374581200603015,0.00000000000000000000000009980176471390971,2.1966889822186677,-0.9119813888662553,0.0000000000000000000000000000000000000000000000000000000000000004908797034500849,3.379262953856791,-0.2696020133380703,0.00000000010802456448864316,2.329304268017009,-0.827565808045962,0.000000000000000000000000000000000000000000000000000000001595648108729183,9.068335887623775,1.3262220834781722,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007987560004416335,2.1712245681806293,-0.9095629431103451,0.0000000000000000000000000000000000000051953043358613454
ENSMUSG00000043067,Dpy19l1,2.031364168720609,-0.9758114966857476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017229568990392591,4.087092560282735,0.2504638862257862,0.0000000000000000006767333942955865,6.466204730028385,1.1530208071320163,0,7.502003839946844,1.179228792844427,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015081996486312003,0.66973342744369,-2.5549592421305314,0,1.9375242870383913,-0.9443944483924405,0.00000000000000000000000000000000000000000000000000000000000000000000000028154543827635958,1.896924195555225,-0.9742269999202062,0.0000000000000000000000000000000000000000000000000000000000000000000000000030502690483631323,1.6115103937839044,-1.1914962605483816,0.000000000000000000000000000000000000000000000000000000000000008049581030368574
ENSMUSG00000033308,Dpyd,0.1635557055954689,-0.6969808418972414,0.0000000000000000000000000000000000000000000000003943595014899069,0.07551559074844537,-1.9900307045689747,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008639537049936255,0.10206939456300054,-1.4488069958939933,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022495227605517457,0.4288233771013448,0.8917225595710485,0.000000000000000000000000000000000000000008021369048029954,0.8825543284721518,2.370096434049293,0,0.08231208069420466,-1.6402841059491509,0.000000000000000000000000000000000000000000000000000000000000000006479728828776994,0.20863851619232124,-0.24408267984634202,0.0017623110691383868,0.7830168085570852,1.8174973700356345,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004952104397802266
ENSMUSG00000010476,Ebf3,0.10627086720156613,0.8732196933249319,0.0000000000000000000000000052683195642932654,0.011988100031315703,-2.835330015775245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029472473759464402,0.02328533469345048,-1.7469184358613976,0.00000000000000000000000000000000000000000000000003284411710256166,0.17214784609597256,1.517395417556306,0.0000000000000000000000000000000000003387565155947424,0.018672446918987663,-1.960777029632577,0.0000000000000000000000000000000041082081630324325,0.06412685356408969,-0.08085632920501595,0.6234009629101817,0.25327591664551197,2.237997486543005,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006650283202463032,0.0635508802179615,-0.08580970618227646,0.6888098537370189
ENSMUSG00000054690,Emcn,0.07710977240547477,-1.7073931100308704,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000537131322169945,0.043515859168791644,-2.6497154255887017,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042397665852415935,0.039090406428383184,-2.7256465349346795,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004049850174605193,0.08762016118657286,-1.3623995008610534,0.000000000000000000000000000000003859001007391276,0.04094440167778017,-2.525821024866187,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009392254313668633,2.068330306746236,4.878397677017992,0,0.04926646420389202,-2.2100298526619904,0.000000000000000000000000000000000000000000000000000000000000000000025282117225470336,0.4355275919524517,1.0705264678074604,0.000000000000000000000000045831612396249967
ENSMUSG00000026235,Epha4,1.8817550736797923,-1.5268200494511177,0,7.208718292846595,0.8935625967253995,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009283461722516161,3.7850130570099916,-0.37994649134700054,0.00000000000000000000000000000004983915180824582,1.349350482273222,-1.8749966514946514,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012836630331258176,12.949679392177925,1.788317765908293,0,2.001013062457565,-1.297519382233756,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009381309785941916,2.691800571032785,-0.8518564481285098,0.0000000000000000000000000000000000000000000000000000000000595430815446445,0.7666918118038474,-2.66652617993554,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008458907786537815
ENSMUSG00000010461,Eya4,0.4428337004212766,2.1078645527334614,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002409720356366841,0.07249496711850756,-1.4933509726299068,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024500010008070387,0.0814383467257983,-1.245778278969771,0.000000000000000000000000000000000000000000000000000000000007028864512093049,0.2937852463314502,0.8528920011643433,0.000000000000000000030622179167955136,0.04634366343748745,-2.0000384505228865,0.00000000000000000000000000000000000000000000000000000000000000000000336053202115815,0.1151731051573949,-0.6096608929427854,0.000000039259741856192605,0.029758266968793835,-2.601077002802502,0.0000000000000000000000000000000000000000000000000000000000000000013965411447664115,0.32008654348312715,0.9533400475728775,0.0000000000000001756504062003074
ENSMUSG00000021743,Fezf2,0.5826455897005605,-0.46931365637956773,0.0000000000000000000000000000003120707413820166,0.40202612624703604,-1.129179357458727,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016065759798654438,2.263382791964409,2.4988514579549665,0,0.32848970233083785,-1.2702110785042742,0.0000000000000000000000000000000000000000000000000000000000000000000000014677118152596407,0.4346405716564357,-0.8782119273475182,0.000000000000000000000000000000000000000000000000000000039235578293274746,0.4645208894990775,-0.7559324092703755,0.00000000000000000000000000000034102667413269495,0.011903306787517534,-6.0640986784075315,0,0.06938123620126072,-3.4983156544142453,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017463020927740727
ENSMUSG00000034037,Fgd5,0.08483227577044758,-1.5153708436455116,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009254135556260318,0.048518767055876155,-2.44220506167715,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021002880973648448,0.04439898014087967,-2.4939283290721646,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003077748712097064,0.09346150526567772,-1.2259431382617758,0.00000000000000000000000002593830834588915,0.02429667791868274,-3.2448023063072178,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002451727753045715,1.7776857117368543,4.353857002079709,0,0.1114281774275947,-0.9666463592708134,0.0000000000000000007116190629406323,0.6477525497445433,1.7507908026968266,0.0000000000000000000000000000000000000000000000000000000000000000000000010422418607698783
ENSMUSG00000034295,Fhod3,0.9345381684059633,-1.1897301001612848,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006044940687429511,3.3807386033194637,1.2736922900624712,0,2.9502398407199197,0.8522352086103457,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048518110085739215,0.5205668399908152,-1.9333615857755162,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009247363529257826,0.38987169289886286,-2.4030439388047258,0,0.8173781036377998,-1.2717546158471589,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008636899224177222,2.087046456744741,0.15511397431347773,0.001610668073212699,0.19240174744887426,-3.3450489484781167,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010198947555310611
ENSMUSG00000026841,Fibcd1,0.13474039453213751,-0.41268413271446436,0.0000000000006763233054903997,0.07315572853755646,-1.466617600626254,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015865854768838643,0.029438454223844127,-2.789114411725135,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000041827736464588395,0.07559386455312168,-1.224127700688832,0.00000000000000000000000000037967672186459236,0.6785072278032143,2.6052378383010297,0,0.09890211246202886,-0.8279097240532773,0.00000000000000025390231471187356,0.5025840643618514,1.7922347649331818,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015819243017499572,0.021572317138207113,-2.9958854998079945,0.000000000000000000000000000000000000000000000000000004960821437153636
ENSMUSG00000075324,Fign,0.059705324523222615,-1.0480486232928254,0.0000000000000000000000000000000000000000000000004632381945578832,0.019162081152418013,-2.8706814969662737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007407313647315809,0.038366510013042754,-1.7348457437994278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005906221879206885,0.5600818146435834,2.8461068399012115,0,0.009898646559463339,-3.59605665382377,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014851609193233096,0.05806511118738469,-0.9767913530364969,0.00000000000000001023887528941432,0.5366407476705822,2.7770685998060225,0,0.127101760435923,0.21394610363269706,0.08434325011066716
ENSMUSG00000041559,Fmod,0.046219758945583535,-2.538495004964793,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012387328963455864,0.016707824453093538,-4.120170349088568,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003920954688676743,0.011823641450560345,-4.52482958002652,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012023931839429854,0.04398188483090716,-2.4197621881027027,0.000000000000000000000000000000000007858441927104937,0.00922373883949993,-4.719373553330726,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007132908136875864,0.22045599906858693,-0.022919858021391626,0.927127778664047,0.010911364555224406,-4.417536264860251,0.000000000000000000000000000000000000000000000000000000000000000000000000052046725368159545,4.6718642494176645,6.932704836354336,0
ENSMUSG00000026193,Fn1,0.358347208383589,-1.5812197528180933,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026589638296382007,0.2093669753500648,-2.4745235657417015,0,0.18954021141663574,-2.5427426723130395,0,0.3580400312016036,-1.4358597042730379,0.0000000000000000000000000000000000000000000000000000000000000001751816744332886,0.11855878947357226,-3.104571894476079,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020032115686184165,6.7926608917066345,3.8711146496187094,0,0.19309808788639557,-2.3466711894496575,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009765697818100263,5.4519658799831,2.8829299893793654,0
ENSMUSG00000021250,Fos,0.09566683273026018,-0.5320425620581686,0.0000000000000000003056451314097074,0.2085174249541448,1.0055019955529874,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000006891412767858793,0.17542423131749738,0.5626411015955464,0.00000000000000000000012138954672309455,0.0790299493055363,-0.7506735151846664,0.00000000000012370003018643257,0.05376764835708495,-1.3605783859351304,0.00000000000000000000000000000000000000000000000009424359258421235,0.10336865947644307,-0.34755517584961293,0.00014530244707474505,0.05885523911605892,-1.1922157338146206,0.00000000000000000000000000014877539397051728,0.051890168251363056,-1.3432057985270651,0.000000000000000000038226073381234806
ENSMUSG00000029563,Foxp2,0.33679335570821717,-0.46936608084371323,0.00000000000000000000000009396156285770005,0.0351147496980271,-4.025621275474882,0,1.0157473201251792,1.7507522255966643,0,0.3697227193598133,-0.2673441594697181,0.00018579213338818133,0.027446247278511984,-4.140622437914089,0,0.1987613421414322,-1.206217708029836,0.0000000000000000000000000000000000000000000000000004815210961349047,1.4697277408476512,2.0220999747907267,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005317839622597842,0.4967463297770935,0.18324341661900778,0.03278530960484115
ENSMUSG00000070880,Gad1,7.654268708374841,2.6598289676326625,0,1.3651330917550213,-1.0854142876223423,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012189946016795985,1.3083221213252694,-1.1018782784357035,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011333524371952329,0.8301580761833727,-1.6693403561353701,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025673308863959936,1.9088640012965097,-0.43932200570264923,0.00000000000000019588829431670478,1.2461666170215637,-1.0710656974601107,0.0000000000000000000000000000000000000000000000000000000005876504262051367,0.2159127592291375,-3.638735095575381,0,0.3183374366881374,-3.033264983096614,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008239174223486925
ENSMUSG00000026787,Gad2,4.274347981890323,3.249806448011997,0,0.49745895405538393,-1.5573719287572692,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003900814329482145,0.5672934908217832,-1.2853623516643955,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900813697787984,0.37934375666657427,-1.7611650973345558,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013769344168959968,0.3855972773390946,-1.777234901746868,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001636090388232727,0.5410902668890354,-1.240609899590359,0.0000000000000000000000000000000000000000000000000000000050795529246392576,0.19111420342180932,-2.767877826570968,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021003082370688205,0.15275532676243955,-3.0504860926999826,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002706602268176361
ENSMUSG00000036390,Gadd45a,0.27305388763612815,-1.2066671464777463,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005336026936927539,0.16953250123025987,-2.015485336535156,0,1.7683582932741122,2.7265649718005127,0,0.5429013908815102,-0.04187391672677043,0.556195627826947,0.29898411994379037,-0.9749243642615132,0.0000000000000000000000000000000000000000000000000000000018777807157942072,0.3110630956467037,-0.8915154917808825,0.000000000000000000000000000000000015728417725516936,0.21128369547843623,-1.4657980178108416,0.000000000000000000000000000000000000000000000000000000000000000000000000010005566562141723,0.3078427959181988,-0.8828169678774589,0.00000000000000000015338013649456384
ENSMUSG00000024064,Galnt14,0.4449084028178365,-0.034079686874832316,0.40826645071218487,0.23192725808616285,-1.1818409791956785,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003212252216708604,0.9100584434854764,1.4046650783270351,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008705502267459594,0.1525621630072092,-1.636985327572408,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004042869767617986,0.5266529908114472,0.24349576570264542,0.0000027165235181572772,0.1777047633591938,-1.4170287153536574,0.000000000000000000000000000000000000000000000000000000000000000000000000000000028171088664786724,0.6979966841235976,0.682946343932857,0.0000000000000000000000000000006031489382715917,0.05130713265303313,-3.1806790455299097,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013405311066630695
ENSMUSG00000038860,Garnl3,1.9847986260422654,-0.567811275899916,0.000000000000000000000000000000000000000000000000000000000000000029285313079148986,2.7930385183196877,0.031313944473295496,0.2924903505563668,6.557053730153609,1.8389813985391552,0,1.1235997140395815,-1.3511280217272768,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002039940602145895,0.4695108038545452,-2.681079944234403,0,1.591047854348832,-0.835690831669938,0.0000000000000000000000000000000000000000000000000000010945511065090897,1.7058099921334156,-0.7290337656164964,0.000000000000000000000000000000000000000011493556890766548,0.5323115012752188,-2.4149655795516876,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031760681340480214
ENSMUSG00000020932,Gfap,3.2886338210358836,1.1288592570338065,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007709651953841354,0.2331543864358251,-3.364903093821779,0,0.505159048505063,-2.1175701577136072,0,6.40589280392658,2.0614292888693635,0,0.6155158406066294,-1.7075101076385333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001473174998227498,2.6020826749687336,0.5254652204981586,0.000000000000000000018194375117499925,0.9172159174603789,-1.0790055397933647,0.00000000000000000000000000000000000000000000000000000000053162547983652056,7.187662856211278,2.128136545055864,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040563501551104715
ENSMUSG00000022103,Gfra2,0.8523569012533422,-1.0691116379224197,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011190234045693373,2.375342906992349,0.8225806427589193,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005816091541145383,2.7960499042524085,1.0926931457021292,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009095212758833781,0.5473683010596493,-1.613446630934543,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002389760621410871,1.1891874025755274,-0.4690995502068104,0.0000000000000000000000003177391661635859,1.190334779341386,-0.45435388010932964,0.000000000000000016025874775565663,0.377268695682153,-2.163849760716611,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026862916088341117,0.5340606080702085,-1.620575815742128,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003215136644275231
ENSMUSG00000046352,Gjb2,0.11376284807803229,-0.31469288527875516,0.000040246668220505696,0.01349841184628461,-3.6970178388203103,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007843733560052435,0.01025519921732275,-4.001563950803806,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022771500833813674,0.05772622384056565,-1.2872834165965608,0.00000000000000003471937253699199,0.005174292519719473,-4.807245450297859,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013908222951035714,0.12219196475147437,-0.16235767182464134,0.22471519165946427,0.035709920362552605,-1.9948047937733953,0.0000000000000000000000000000000015408887587841993,2.2854995454532943,5.627688535198008,0
ENSMUSG00000056966,Gjc3,1.1290991487055768,-0.8114158813157244,0.000000000000000000000000000000000000000000000000000000000000000000000000000000024122549798741723,0.3771059813000491,-2.59557180172742,0,1.079812152882807,-0.8774520483136347,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000001548875033992855,16.227597460228534,4.42278264632309,0,0.28796062718438803,-2.7843396889374192,0,0.8231208069420467,-1.1964656520590404,0.000000000000000000000000000000000000000000000000000000000000000017320887149153806,1.0524507084630086,-0.8263376894118917,0.000000000000000000000000000000002548093868235212,0.21980442057038058,-3.0896063335063397,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020065134217630044
ENSMUSG00000021318,Gli3,0.8527026849861021,1.9380863678286275,0,0.17632890439761995,-1.2080773662791409,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004458898609897384,0.17819916757630236,-1.1352772004625264,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012761366361003513,0.4717744365065276,0.46702326644330516,0.00000000000017301238944400705,0.12665768211313316,-1.5684473612011147,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006764717954046241,0.31010597842932924,-0.1878498457886122,0.004618191396236937,0.20136427315550495,-0.8428247111765281,0.0000000000000000000000000019672637001055392,0.42444991558418316,0.29093436148517937,0.0006336665639142095
